Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.000,26676,204.228,103.779,22.981,80.276,37.000,99.000,55.000,2700.000,8251.000,1.070,1009.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.361,26676,202.319,103.779,22.981,80.466,40.000,96.000,55.000,2700.000,8251.000,1.070,1010.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.868,26676,199.454,97.514,24.174,84.410,47.000,95.000,55.000,2700.000,8251.000,1.070,1010.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.377,26676,199.454,97.514,24.174,84.410,38.000,99.000,55.000,2700.000,8251.000,1.070,1012.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.888,26676,208.670,89.275,22.784,76.715,33.000,97.000,55.000,2700.000,8251.000,1.070,1014.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.397,26676,208.670,89.275,22.784,76.715,36.000,99.000,56.000,2700.000,8251.000,1.070,1014.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.906,26676,214.538,109.702,20.936,72.470,35.000,99.000,56.000,2700.000,8251.000,1.070,1012.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.415,26676,214.538,109.702,20.936,72.470,31.000,99.000,56.000,2700.000,8251.000,1.070,1011.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.923,26676,206.917,119.083,23.255,75.063,32.000,99.000,56.000,2700.000,8251.000,1.070,1013.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.434,26676,206.917,119.083,23.255,75.063,32.000,99.000,56.000,2700.000,8251.000,1.070,1013.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.941,26676,199.916,117.941,25.261,73.548,35.000,99.000,56.000,2700.000,8251.000,1.070,1011.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.449,26676,199.916,117.941,25.261,73.548,34.000,99.000,56.000,2700.000,8251.000,1.070,1011.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.959,26676,205.119,116.355,24.174,75.413,35.000,99.000,56.000,2700.000,8251.000,1.070,1012.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.468,26676,205.119,116.355,24.174,75.413,36.000,99.000,56.000,2700.000,8251.000,1.070,1014.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.978,26676,194.717,88.945,26.170,77.468,33.000,99.000,55.000,2700.000,8251.000,1.070,1014.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.486,26676,194.445,88.945,26.170,77.681,36.000,96.000,55.000,2625.000,8251.000,1.070,1013.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.996,26676,199.620,108.858,19.390,90.994,37.000,99.000,56.000,2700.000,8251.000,1.070,1012.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.505,26676,199.620,108.858,19.390,90.994,38.000,99.000,56.000,2700.000,8251.000,1.070,1013.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
