Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.026,2772,238.404,127.813,6.346,75.420,32.000,83.000,50.000,2865.000,8451.000,1.070,900.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.535,2772,238.404,127.813,6.346,75.420,38.000,92.000,51.000,2865.000,8451.000,1.070,900.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.042,2772,225.459,110.607,9.586,45.559,47.000,87.000,51.000,2865.000,8451.000,1.070,900.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.550,2772,225.459,110.607,9.586,45.559,34.000,97.000,52.000,2865.000,8451.000,1.070,901.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.058,2772,218.752,111.504,6.103,35.684,31.000,93.000,52.000,2865.000,8451.000,1.070,901.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.570,2772,218.752,111.504,6.103,35.684,31.000,97.000,53.000,2865.000,8451.000,1.070,900.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.077,2772,233.916,118.391,5.825,31.266,34.000,97.000,53.000,2865.000,8451.000,1.070,900.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.587,2772,233.916,118.391,5.825,31.266,30.000,98.000,53.000,2865.000,8451.000,1.070,901.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.098,2772,246.854,134.791,6.910,29.468,33.000,92.000,53.000,2865.000,8451.000,1.070,899.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.607,2772,246.854,134.791,6.910,29.468,33.000,97.000,54.000,2865.000,8451.000,1.070,899.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.120,2772,244.647,109.704,5.390,29.995,31.000,97.000,53.000,2865.000,8451.000,1.070,900.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
