Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.000,16540,59.834,21.289,2.945,19.682,19.000,27.000,38.000,1425.000,8500.000,0.880,900.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.399,16540,59.979,47.626,2.989,17.664,18.000,36.000,38.000,1095.000,5000.000,0.880,901.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.908,16540,59.979,47.626,2.989,17.664,20.000,35.000,38.000,1065.000,5000.000,0.880,900.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.417,16540,59.997,47.816,3.446,15.389,15.000,27.000,38.000,990.000,5000.000,0.880,899.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.925,16540,59.997,47.816,3.446,15.389,17.000,26.000,37.000,930.000,5000.000,0.880,900.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.439,16540,59.997,47.816,3.446,15.389,39.000,13.000,37.000,2565.000,8500.000,1.000,900.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.957,16540,60.038,47.816,3.767,15.194,52.000,20.000,38.000,2565.000,8500.000,1.000,899.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.466,16540,51.662,4.030,0.250,23.858,42.000,20.000,38.000,2565.000,8500.000,1.000,899.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.976,16540,51.662,4.030,0.250,23.858,53.000,20.000,38.000,2565.000,8500.000,1.000,900.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.488,16540,164.807,60.440,0.863,26.656,38.000,14.000,38.000,2565.000,8500.000,1.000,900.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
