Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.000,16540,59.992,47.234,7.642,16.219,15.000,30.000,37.000,960.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.000,16540,59.992,47.234,7.642,16.219,17.000,30.000,37.000,960.000,810.000,0.880,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.354,16540,59.999,47.234,4.566,16.129,19.000,40.000,37.000,1005.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.867,16540,59.999,47.234,4.566,16.129,21.000,39.000,37.000,1005.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.373,16540,59.995,47.791,6.910,15.706,17.000,27.000,37.000,1005.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.885,16540,59.995,47.791,6.910,15.706,16.000,3.000,37.000,1005.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.392,16540,60.037,46.075,4.645,16.351,55.000,20.000,37.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.901,16540,60.037,46.075,4.645,16.351,45.000,19.000,38.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.410,16540,73.674,3.962,0.779,26.839,51.000,20.000,38.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.921,16540,73.674,3.962,0.779,26.839,64.000,20.000,38.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.443,16540,166.289,48.177,0.818,16.882,40.000,25.000,39.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.953,16540,166.289,48.177,0.818,16.882,74.000,16.000,38.000,2565.000,8500.000,1.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.478,16540,93.095,11.343,1.194,23.354,35.000,11.000,38.000,1470.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.983,16540,93.095,11.343,1.194,23.354,38.000,21.000,38.000,1365.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.494,16540,105.702,14.019,1.265,17.178,63.000,19.000,38.000,1185.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.005,16540,105.702,14.019,1.265,17.178,76.000,23.000,38.000,1080.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.513,16540,111.125,18.765,1.289,16.715,70.000,48.000,38.000,1590.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.021,16540,111.125,18.765,1.289,16.715,42.000,22.000,38.000,1590.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.533,16540,163.878,50.283,0.495,11.646,47.000,23.000,38.000,1590.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.042,16540,163.878,50.283,0.495,11.646,38.000,22.000,38.000,1590.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.549,16540,165.494,72.023,1.179,8.997,28.000,22.000,38.000,990.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.061,16540,165.494,72.023,1.179,8.997,27.000,23.000,38.000,915.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.571,16540,165.942,78.267,0.876,7.347,34.000,24.000,38.000,810.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.081,16540,165.942,78.267,0.876,7.347,35.000,25.000,38.000,735.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.589,16540,165.661,66.776,1.056,7.611,36.000,40.000,38.000,720.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.102,16540,165.661,66.776,1.056,7.611,40.000,37.000,37.000,675.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.610,16540,130.376,27.695,0.347,10.899,38.000,33.000,37.000,660.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.121,16540,75.986,17.241,1.027,20.332,29.000,76.000,38.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.626,16540,75.986,17.241,1.027,20.332,29.000,17.000,39.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.139,16540,75.986,17.241,1.027,20.332,31.000,17.000,39.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.648,16540,73.053,5.749,0.834,38.366,51.000,21.000,39.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.156,16540,119.069,18.528,1.790,28.227,57.000,70.000,38.000,2715.000,8500.000,1.070,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.667,16540,119.069,18.528,1.790,28.227,61.000,67.000,46.000,2715.000,8500.000,1.070,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.183,16540,88.716,9.989,9.710,34.858,61.000,82.000,47.000,2715.000,8500.000,1.070,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.703,16540,88.716,9.989,9.710,34.858,62.000,84.000,47.000,2700.000,8500.000,1.065,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.211,16540,98.070,54.589,11.681,39.031,61.000,88.000,48.000,2700.000,8500.000,1.065,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.723,16540,98.070,54.589,11.681,39.031,58.000,78.000,49.000,2700.000,8500.000,1.065,548.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
