Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.000,16540,164.472,69.170,0.896,7.589,39.000,18.000,38.000,1845.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.338,16540,167.622,45.995,2.310,8.722,40.000,24.000,38.000,1845.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.849,16540,167.622,45.995,2.310,8.722,52.000,17.000,38.000,1845.000,8500.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.355,16540,91.792,27.406,1.436,13.935,73.000,20.000,38.000,1140.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.863,16540,91.792,27.406,1.436,13.935,43.000,23.000,38.000,1035.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.373,16540,57.112,4.601,2.074,27.360,51.000,23.000,38.000,915.000,5000.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.886,16540,57.112,4.601,2.074,27.360,75.000,25.000,38.000,840.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.409,16540,82.566,17.004,0.677,28.954,60.000,64.000,38.000,1305.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.409,16540,82.566,17.004,0.677,28.954,60.000,64.000,38.000,1305.000,810.000,0.880,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.928,16540,83.506,17.871,4.917,26.682,63.000,10.000,38.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.440,16540,83.506,17.871,4.917,26.682,78.000,19.000,40.000,2565.000,8500.000,1.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.951,16540,76.890,11.106,3.210,27.404,89.000,50.000,44.000,2715.000,8500.000,1.070,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.463,16540,76.890,11.106,3.210,27.404,71.000,69.000,47.000,2715.000,8500.000,1.070,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.973,16540,62.823,5.721,9.969,42.191,70.000,79.000,47.000,2715.000,8500.000,1.070,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.486,16540,62.823,5.721,9.969,42.191,62.000,82.000,48.000,2700.000,8500.000,1.065,270.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.993,16540,92.747,56.852,9.543,39.859,65.000,85.000,47.000,2700.000,8500.000,1.065,561.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.505,16540,92.547,57.241,9.962,39.017,75.000,78.000,48.000,2700.000,8500.000,1.065,501.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.014,16540,92.547,57.241,9.962,39.017,69.000,88.000,48.000,2700.000,8500.000,1.065,455.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.527,16540,95.305,58.218,9.763,38.233,62.000,88.000,49.000,2700.000,8500.000,1.065,422.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.035,16540,95.305,58.218,9.763,38.233,62.000,86.000,48.000,2700.000,8500.000,1.065,404.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.549,16540,89.332,11.120,12.081,38.112,72.000,22.000,44.000,2715.000,8500.000,1.070,388.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.589,16540,89.332,11.120,12.081,38.112,89.000,47.000,44.000,2715.000,8500.000,1.070,375.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.112,16540,64.509,10.979,15.468,52.361,89.000,52.000,45.000,2715.000,8500.000,1.070,369.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.620,16540,64.509,10.979,15.468,52.361,87.000,49.000,46.000,2715.000,8500.000,1.070,384.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.128,16540,51.962,10.979,12.499,65.622,86.000,49.000,44.000,2715.000,8500.000,1.070,424.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.644,16540,51.962,10.979,12.499,65.622,83.000,41.000,45.000,2715.000,8500.000,1.070,492.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.165,16540,51.827,31.461,12.288,63.664,85.000,37.000,44.000,2715.000,8500.000,1.070,571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.674,16540,51.827,31.461,12.288,63.664,85.000,32.000,43.000,2715.000,8500.000,1.070,653.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.189,16540,45.828,24.445,13.376,61.483,81.000,40.000,44.000,2700.000,8500.000,1.065,717.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.724,16540,45.828,24.445,13.376,61.483,84.000,40.000,45.000,2715.000,8500.000,1.070,766.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.242,16540,41.869,22.875,13.726,61.255,86.000,41.000,45.000,2715.000,8500.000,1.070,811.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.752,16540,41.869,22.875,13.726,61.255,84.000,48.000,45.000,2715.000,8500.000,1.070,843.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
