Timestamp (Elapsed time in seconds),PID,FPS,FPS 1(%) Low,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
0.000,13144,59.977,54.006,3.908,40.070,13.000,18.000,46.000,2565.000,8701.000,0.965,1057.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.112,13144,59.977,54.006,3.908,40.070,17.000,24.000,46.000,2565.000,8701.000,0.965,1049.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.622,13144,59.993,54.006,4.620,40.812,15.000,24.000,46.000,2565.000,8701.000,0.965,1045.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.130,13144,59.993,54.006,4.620,40.812,29.000,25.000,46.000,2565.000,8701.000,0.965,1039.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.639,13144,60.034,55.372,3.752,42.376,16.000,19.000,45.000,2565.000,8701.000,0.965,1031.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.147,13144,60.034,55.372,3.752,42.376,14.000,21.000,45.000,2565.000,8701.000,0.965,1023.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.656,13144,60.011,52.635,3.663,43.011,16.000,18.000,45.000,2565.000,8701.000,0.965,1019.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.166,13144,60.011,52.635,3.663,43.011,15.000,18.000,45.000,2565.000,8701.000,0.965,1013.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.676,13144,59.874,46.683,5.588,39.886,13.000,19.000,45.000,2565.000,8701.000,0.965,1007.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.184,13144,59.874,46.683,5.588,39.886,12.000,19.000,45.000,2565.000,8701.000,0.965,1003.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.692,13144,63.579,30.505,3.706,37.814,14.000,19.000,45.000,2565.000,8701.000,0.965,996.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.201,13144,63.579,30.505,3.706,37.814,11.000,19.000,45.000,2565.000,8701.000,0.965,989.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.709,13144,64.161,41.488,3.709,37.447,15.000,18.000,45.000,2565.000,8701.000,0.965,987.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.218,13144,64.161,41.488,3.709,37.447,14.000,18.000,45.000,2565.000,8701.000,0.965,980.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.728,13144,59.992,55.669,3.677,37.837,12.000,19.000,45.000,2565.000,8701.000,0.965,973.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.237,13144,59.992,55.669,3.677,37.837,18.000,19.000,44.000,2565.000,8701.000,0.965,967.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.746,13144,59.999,56.343,3.739,37.275,14.000,19.000,45.000,2565.000,8701.000,0.965,965.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.256,13144,59.999,56.343,3.739,37.275,16.000,19.000,45.000,2565.000,8701.000,0.965,959.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.766,13144,61.771,42.536,3.768,35.591,16.000,19.000,45.000,2565.000,8701.000,0.965,951.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.276,13144,61.771,42.536,3.768,35.591,14.000,18.000,44.000,2565.000,8701.000,0.965,949.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.787,13144,61.762,38.605,3.671,35.448,15.000,19.000,44.000,2565.000,8701.000,0.965,941.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.296,13144,61.762,38.605,3.671,35.448,17.000,19.000,44.000,2565.000,8701.000,0.965,935.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.805,13144,60.046,38.725,3.809,35.328,19.000,29.000,45.000,2565.000,8701.000,0.965,930.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.315,13144,59.785,38.726,6.041,37.361,15.000,31.000,44.000,2565.000,8701.000,0.965,924.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.823,13144,59.785,38.726,6.041,37.361,19.000,41.000,44.000,2565.000,8701.000,0.955,919.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.335,13144,51.313,4.176,0.166,47.680,31.000,32.000,44.000,2565.000,8701.000,0.965,914.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.845,13144,51.313,4.176,0.166,47.680,47.000,23.000,44.000,2565.000,8701.000,0.955,911.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.354,13144,51.313,4.176,0.166,47.680,52.000,35.000,46.000,2820.000,8701.000,1.055,906.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.863,13144,119.575,12.410,1.458,66.107,46.000,32.000,45.000,2820.000,8701.000,1.055,903.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.372,13144,166.396,27.702,1.131,47.005,38.000,29.000,45.000,2820.000,8701.000,1.055,902.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
